Timestamp,Station ID,PM2.5_Forecast_+1h,PM2.5_Forecast_+6h,PM2.5_Forecast_+12h,PM2.5_Forecast_+24h,PM2.5_Forecast_+48h,PM2.5_Forecast_+72h,PM10_Forecast_+1h,PM10_Forecast_+6h,PM10_Forecast_+12h,PM10_Forecast_+24h,PM10_Forecast_+48h,PM10_Forecast_+72h,NO2_Forecast_+1h,NO2_Forecast_+6h,NO2_Forecast_+12h,NO2_Forecast_+24h,NO2_Forecast_+48h,NO2_Forecast_+72h,SO2_Forecast_+1h,SO2_Forecast_+6h,SO2_Forecast_+12h,SO2_Forecast_+24h,SO2_Forecast_+48h,SO2_Forecast_+72h,CO_Forecast_+1h,CO_Forecast_+6h,CO_Forecast_+12h,CO_Forecast_+24h,CO_Forecast_+48h,CO_Forecast_+72h,O3_Forecast_+1h,O3_Forecast_+6h,O3_Forecast_+12h,O3_Forecast_+24h,O3_Forecast_+48h,O3_Forecast_+72h,NH3_Forecast_+1h,NH3_Forecast_+6h,NH3_Forecast_+12h,NH3_Forecast_+24h,NH3_Forecast_+48h,NH3_Forecast_+72h
2025-12-30 21:00:00+00:00,site_1422,420.45932,315.8969,278.2282,348.5701,325.2661,286.32114,559.55676,432.92487,421.73987,430.73114,513.1836,401.4769,68.31776,46.52244,83.46356,59.96435,71.69784,61.43195,37.318913,13.916791,12.53643,29.543455,28.768206,23.368654,5.008171,3.0365386,1.808809,3.014323,3.1656775,3.1440303,8.941449,15.121403,13.793387,10.301626,8.368766,7.806071,91.590256,82.01158,90.01747,93.66762,79.35444,79.31019
2025-12-30 22:00:00+00:00,site_1422,485.5734,338.7777,325.47437,379.88156,369.69025,251.02208,621.95593,442.67126,444.93802,462.99374,518.8129,380.58154,48.88226,42.88987,78.62584,47.131847,48.471172,36.566624,36.5635,13.0991125,11.945982,27.293715,28.83304,19.745718,5.818126,2.6082704,1.9884641,1.7297255,2.5065086,2.5155976,9.1910095,16.061224,8.236481,9.391384,10.851549,8.717428,88.00204,79.07042,88.39886,87.97213,74.43447,77.31662
2025-12-30 23:00:00+00:00,site_1422,433.5,337.27014,314.57642,380.1225,315.43762,249.28893,550.5604,404.24338,457.17337,401.0396,470.67883,328.54697,56.025665,44.780235,84.24958,50.321175,51.38729,37.045837,31.019337,16.037638,14.08647,26.271597,26.255955,21.36007,4.8531556,1.9702516,1.7873929,1.9925734,2.9126863,2.5152674,9.844452,14.62889,15.148507,9.203153,11.962711,10.368981,84.08656,77.14345,88.591866,86.58772,72.09358,75.38959
2025-12-31 00:00:00+00:00,site_1422,398.06647,306.38083,329.6971,344.74695,274.3614,220.63089,499.22278,364.0584,461.4076,391.2349,428.33762,249.39421,53.989346,53.25988,73.82655,49.09297,48.519287,38.778927,25.978924,13.992504,14.405021,19.757446,18.984472,15.386778,3.8752015,2.1596844,1.7731818,1.8055367,2.4301908,2.2016647,10.07921,12.787463,22.539734,10.075206,13.016581,12.912371,89.51132,78.00219,87.08953,84.09514,72.581474,70.86445
2025-12-31 01:00:00+00:00,site_1422,338.05807,305.04492,299.36142,315.83356,239.22017,200.90172,440.06277,384.39557,413.97052,387.9185,399.4614,240.21739,58.3284,59.372227,70.44756,50.243923,54.4612,38.921227,20.996096,13.343564,13.1987295,14.365614,15.27612,13.154528,3.763749,2.4758234,1.7936286,1.330028,2.2680128,1.5390695,16.552784,19.722158,47.5008,20.031078,22.149317,16.144108,79.8289,80.11379,82.46285,84.48478,72.84205,72.084465
2025-12-31 02:00:00+00:00,site_1422,380.02557,309.43616,294.79413,275.4015,211.4285,206.0322,504.96155,357.40585,424.98535,385.2757,389.45053,224.10963,54.853962,76.3272,64.14183,44.164574,44.30871,32.589554,18.63957,13.370153,11.522621,12.280167,13.549002,11.380548,3.8491728,1.9388038,1.6119214,1.7427835,1.8707917,1.4231826,12.561433,13.411541,34.02881,14.50812,10.978918,12.645032,90.73932,92.5238,89.26063,83.16736,75.29759,74.594345
2025-12-31 03:00:00+00:00,site_1422,402.76245,313.6705,281.7359,288.0461,229.85754,198.54099,512.1176,412.9391,431.12637,340.8801,330.3995,223.5025,61.19899,87.492805,65.70762,51.46093,54.83866,33.457287,18.029243,13.96017,13.430318,13.1678295,13.405034,10.190553,3.4276776,1.9776821,1.7889807,1.5839932,2.00147,1.5896976,9.577955,8.604449,43.92384,13.765647,11.104921,14.975453,113.77836,114.25986,106.466385,93.124504,92.46108,76.8673
2025-12-31 04:00:00+00:00,site_1422,390.19547,306.1516,276.6099,241.47382,222.02525,198.87094,555.7353,418.03732,399.98044,338.4075,349.10965,254.59033,66.3077,86.03453,72.60377,50.68529,47.16725,34.618145,18.00743,14.074485,13.330391,13.6843,13.724115,9.186672,3.0121632,1.8412298,1.6107454,1.820208,1.7516779,1.6437025,8.977582,11.442958,41.11159,14.117548,13.624239,14.659912,104.71274,108.17663,105.06272,90.98959,85.50259,76.40759
2025-12-31 05:00:00+00:00,site_1422,408.2986,303.54642,306.18878,267.62067,202.12054,202.73701,584.64215,470.60657,368.6421,319.11447,311.93,244.7807,68.149284,77.02775,95.05956,52.726784,48.37345,39.700703,20.168625,17.758247,14.151213,15.711336,14.727262,9.240013,3.0094543,1.8045384,1.8889916,2.1696796,1.7542541,1.7621806,10.209389,18.869328,15.682778,14.108889,14.10021,13.618348,109.30048,106.685555,110.16409,92.92174,85.95658,74.2399
2025-12-31 06:00:00+00:00,site_1422,429.39548,270.4097,308.53098,246.6989,188.78212,203.7763,587.47833,445.04324,397.19162,333.52945,286.04272,229.35873,65.17806,83.92944,92.99363,47.696293,46.51112,36.427357,19.177727,15.574953,14.783033,12.282796,13.258797,10.656681,3.5039217,1.658571,2.3769116,2.111699,2.0810297,1.4740214,11.592501,23.1871,9.937077,15.321162,11.930463,15.450989,96.37071,105.99096,104.74018,90.77684,76.58058,73.25815
2025-12-31 07:00:00+00:00,site_1422,401.50494,271.34274,377.66037,250.80264,204.2889,206.59395,505.94943,388.4852,423.27295,316.44565,255.74777,229.93163,61.22912,65.43459,87.68188,48.348755,40.12383,36.987377,19.652227,19.344576,14.6552305,12.499507,15.701902,11.679117,2.4135234,1.6815497,2.3075101,2.1765754,1.8238753,1.5025064,7.7025685,34.773174,8.042898,12.411533,10.90266,9.350752,88.18271,91.24265,92.96159,80.87245,69.32612,63.28113
2025-12-31 08:00:00+00:00,site_1422,242.3562,235.56955,348.84833,176.98938,180.71825,185.81966,303.13687,321.129,398.07477,273.63324,254.71611,265.35608,46.03993,54.71958,61.34872,39.08654,40.998524,36.301636,18.055614,16.894579,15.3026,13.282482,13.248985,12.8917465,1.7410648,1.3382325,1.9871169,1.5936418,1.5220841,1.3408041,10.715011,48.314854,10.26762,16.001783,12.668492,10.068426,76.218216,81.00725,78.007835,71.959915,61.451977,54.610672
2025-12-31 09:00:00+00:00,site_1422,196.21024,226.96985,302.65833,182.50655,173.12144,193.97215,273.9806,319.331,392.30353,266.01147,255.80898,273.04092,59.939545,59.443466,57.831276,43.359837,48.830635,37.713467,19.300573,17.786932,15.629371,15.377529,13.690102,14.469259,1.7142878,1.4054585,2.5954196,1.512111,1.4614003,1.3006178,14.552051,43.249165,10.949065,21.664663,16.484276,14.1367,74.95115,76.22188,78.51685,70.94068,57.566875,54.807373
2025-12-31 10:00:00+00:00,site_1422,202.00597,238.95107,327.88293,229.51143,190.36209,194.98254,275.36932,321.21436,387.78656,263.7365,268.68088,278.08142,60.23435,58.76991,48.208084,50.55826,53.454105,40.463116,19.290735,13.91462,15.127195,13.826961,13.517318,14.629403,1.8395126,1.7361467,1.8868523,1.5323367,1.3670149,1.2715831,17.621445,26.07481,11.544174,20.808496,20.521202,14.970619,70.1484,71.78624,70.89213,65.374405,58.702564,52.35406
2025-12-31 11:00:00+00:00,site_1422,218.77,225.4331,292.64597,218.92577,188.7142,206.73158,280.29214,333.3731,353.9009,254.08049,260.51907,283.45728,49.35961,60.335247,41.015102,43.530613,49.526325,39.264347,19.157549,14.019926,14.080562,15.215652,14.745199,15.137979,1.7926885,1.8336172,1.9780269,1.4402188,1.347074,1.360599,18.63496,12.491293,14.110956,29.508852,21.10626,25.822514,47.9983,46.94726,53.124046,57.294685,37.72143,40.140194
2025-12-31 12:00:00+00:00,site_1422,221.01053,226.97539,292.46158,211.731,171.5734,231.30392,276.83185,297.9457,333.80716,245.80095,246.57907,263.67032,50.544094,51.53131,39.183598,44.722557,43.69096,40.681923,21.125809,13.400809,16.53301,15.877296,16.713573,14.471232,1.7356585,1.9103026,1.7239739,1.3641905,1.3367031,1.4176855,22.167501,13.482979,15.726864,28.280346,30.31522,40.562134,38.560204,42.08813,43.08763,38.07873,33.786392,31.746593
2025-12-31 13:00:00+00:00,site_1422,206.08083,243.32428,233.62396,181.8401,152.47005,182.46423,255.66768,331.13602,315.8851,233.44717,247.01056,267.7162,47.40738,47.28724,36.689392,39.6963,40.126835,32.210354,9.007089,10.28269,9.208539,9.583309,8.73746,10.747929,1.2599984,2.0068963,1.2675757,0.971691,1.2374187,1.1726841,20.3302,11.20924,19.513689,35.88845,31.402723,38.75212,60.574936,60.577908,51.859364,60.4637,40.807728,40.395782
2025-12-31 14:00:00+00:00,site_1422,211.78552,252.93134,223.58661,170.1106,140.10365,187.59946,264.02686,317.52682,267.29742,211.93312,250.71855,277.22754,46.726982,55.356346,37.46065,36.64186,44.52515,35.51709,18.961138,13.366085,12.404211,13.910136,14.509122,14.066886,1.7177682,2.0741282,1.5744901,1.2782091,1.3563129,1.3693677,32.262585,15.949223,21.033989,51.63806,50.893284,58.36813,64.942764,62.39441,52.841583,58.249104,49.23138,48.191967
2025-12-31 15:00:00+00:00,site_1422,232.14702,275.78995,217.18347,164.72784,133.15512,174.06644,304.42902,300.26764,265.1727,230.40414,231.67322,268.27417,52.78962,49.371967,38.127224,38.189835,38.920067,39.261475,18.158918,14.411293,12.134678,15.516331,13.884538,14.332776,1.7745183,1.8048451,1.5467904,1.3147233,1.1109436,1.3630909,18.052572,11.831835,15.08201,42.896706,41.13843,46.56346,82.141,79.78244,59.071762,69.81734,54.99285,58.11889
2025-12-31 16:00:00+00:00,site_1422,235.45499,253.68993,195.94785,186.39061,142.59334,199.8771,310.4983,278.39212,232.04826,228.7178,250.54395,270.2396,58.75275,50.429535,35.785484,48.13601,44.480892,40.98389,18.879808,13.230942,13.021203,13.577365,14.791164,13.615189,1.9035658,1.8038058,1.5801866,1.2613934,1.2006732,1.6470447,16.457644,14.98906,16.98903,37.88347,36.672226,46.49006,86.01779,80.01725,62.918945,74.77698,60.127846,58.771584
2025-12-31 17:00:00+00:00,site_1422,247.685,219.806,190.52399,182.01909,144.46806,205.62283,323.578,260.99313,256.5421,262.2637,259.43384,278.18277,55.797318,49.35009,36.93741,54.60961,53.33684,47.982605,18.648458,13.219414,11.170679,13.947286,14.328339,13.203245,1.991697,1.5860643,1.4570172,1.4073311,1.292154,1.5623869,12.804425,14.607516,16.388542,25.549122,25.090797,24.399012,90.90284,81.04551,70.73606,74.11814,64.89264,60.666264
2025-12-31 18:00:00+00:00,site_1422,264.58298,206.65416,206.69106,208.51602,148.83086,208.33192,327.4996,258.29825,264.27396,319.40808,280.8851,304.9863,60.750427,45.132477,36.80657,63.294212,51.48895,56.460762,19.556524,12.46961,10.832627,15.180604,15.540598,12.747983,2.0445492,1.2952827,1.3991966,1.9945666,1.5722047,1.8122077,8.860613,11.661661,15.181302,15.356919,11.689478,12.811015,95.78119,82.6106,73.08414,78.610466,64.847855,61.96394
2025-12-31 19:00:00+00:00,site_1422,284.34976,202.41815,202.21773,285.96704,187.6895,290.74588,363.78525,267.84674,266.95752,366.19232,369.97147,397.5881,61.59325,48.333447,39.2989,69.60544,51.67931,55.126762,16.299866,11.476765,10.263818,14.440931,14.539354,12.132867,2.0379846,1.2366767,1.467948,2.4640977,1.5791199,2.2353938,9.724394,13.9620495,17.541914,13.64913,9.346302,10.805118,95.56923,84.98878,77.47178,80.40534,62.864044,62.23027
2025-12-31 20:00:00+00:00,site_1422,278.7637,211.7674,194.87148,308.92657,233.36386,339.897,385.79733,240.30524,267.9482,384.02176,441.8796,424.46375,53.57084,37.578354,42.435326,60.840416,48.666077,52.130306,16.301558,11.718028,10.641786,15.971561,14.021574,13.183734,1.9229279,1.2790147,1.705869,2.878504,2.0861287,2.5693526,9.863649,13.102232,19.503334,15.083349,10.087609,8.749062,93.37916,78.58099,75.76369,80.36928,63.08486,57.25522
2025-12-31 21:00:00+00:00,site_1422,295.68256,200.3701,194.75058,330.34216,224.76039,335.09897,376.6689,253.08878,278.25507,406.16147,386.9999,439.16544,51.012947,36.093857,52.910507,58.4901,52.600906,46.706715,18.273348,11.703181,12.3265705,15.725269,14.185263,13.526625,2.001633,1.3228709,1.8773335,2.742919,2.3082542,2.9898884,9.7392435,14.600582,17.109816,13.169584,9.267145,8.8333435,91.192314,75.086586,77.852066,77.09547,65.62744,54.87294
2025-12-31 22:00:00+00:00,site_1422,296.7918,164.73154,190.0738,310.6943,200.39442,297.5322,387.63846,273.2724,315.00107,327.7929,375.96698,416.01624,55.07353,43.588535,58.593227,56.468914,57.697044,50.172134,18.003252,12.895026,14.189982,16.577898,15.620659,14.724017,1.9953885,1.1828079,1.8681087,2.5076537,2.2851288,2.3529181,7.9541793,15.308747,14.92269,10.958933,9.3621,6.0531025,89.32822,78.37781,77.580765,78.61587,65.83532,56.422062
2025-12-31 23:00:00+00:00,site_1422,283.94525,165.47466,176.96687,281.43713,206.92476,268.2033,374.07922,246.8526,294.77832,347.25015,340.06555,395.52362,50.4692,41.47905,51.954605,49.21955,47.28758,43.624355,19.312386,13.256348,13.978324,16.060522,16.875214,15.293961,1.7983521,1.4659522,1.7187817,2.0812674,1.8713645,2.42955,12.34841,13.578876,23.181686,14.4601965,9.8072405,7.2846713,87.78853,72.97843,76.68474,74.25013,62.12618,54.919537
2025-12-29 00:00:00+00:00,site_1425,448.9506,242.3865,295.71292,266.11664,243.11548,234.59772,604.05695,380.88428,380.54126,464.28406,344.42712,303.34848,43.00779,37.44992,65.94213,54.452362,49.88481,50.82477,19.955479,12.597126,11.598466,14.642082,16.36945,14.015543,4.047998,2.2357304,1.5128387,2.45002,2.2670207,1.8788993,8.205668,5.2650223,28.143503,5.6742105,7.5038195,9.89345,116.524895,100.8565,111.15284,107.55233,95.777756,94.07041
2025-12-29 01:00:00+00:00,site_1425,320.79855,218.22089,253.24072,268.65198,205.63405,218.84479,406.13605,347.73798,357.08582,382.4516,326.7238,324.75125,42.220657,40.87447,60.608868,48.269714,46.95801,42.48063,7.435989,6.3991413,10.378144,5.9473825,5.7682147,6.168141,3.0596416,2.5453556,1.6584381,2.483455,1.9535702,1.5828624,8.675489,7.697309,50.77331,8.728418,8.490891,5.2659206,105.43303,101.328125,102.22329,107.280334,94.70818,91.366875
2025-12-29 02:00:00+00:00,site_1425,356.66333,267.80737,278.76678,271.18848,190.52754,204.12886,473.63202,420.1972,450.84836,410.91043,290.00473,292.5111,44.54766,57.512825,67.1665,55.529793,51.24087,50.74589,16.767939,14.104085,14.684265,12.111665,15.2117,10.222127,3.0436084,2.0586252,1.5960265,1.9548613,1.4864306,0.94906557,5.176049,12.2304325,44.772232,7.5172057,9.589048,8.133196,111.76269,110.45435,106.26006,106.961716,90.84301,85.14406
2025-12-29 03:00:00+00:00,site_1425,280.62027,238.8571,267.2574,281.46585,207.96465,218.66563,375.54706,368.65793,474.23096,380.61856,285.2452,310.40488,51.408573,77.68537,59.744305,59.041992,52.669086,50.694733,16.543982,13.954892,15.1709585,11.857036,13.193593,13.1465845,2.7996247,2.2869885,1.8811204,1.93731,1.6152686,1.400469,3.3886435,9.952617,45.50133,9.079193,8.561042,7.4762235,102.204735,102.84901,101.36419,96.78707,77.75863,79.79249
2025-12-29 04:00:00+00:00,site_1425,239.2417,246.27109,297.0598,256.53317,222.36093,224.18546,321.87585,361.05756,406.56744,390.52417,285.65628,289.07187,50.34931,83.466385,71.74086,56.10456,54.754074,45.440758,16.953125,14.39766,14.929762,11.788085,12.189264,13.154983,2.816141,2.4911425,1.8400337,2.1283338,1.5177397,1.3297716,3.9417698,12.89882,40.275177,8.429886,10.713696,9.044409,108.47922,108.33552,109.15965,104.090096,93.05943,84.55823
2025-12-29 05:00:00+00:00,site_1425,302.46118,272.81815,297.79272,249.14723,199.39687,199.91731,436.33154,486.67908,437.42252,397.79373,302.68152,293.21255,43.294456,77.46311,81.882675,44.874195,46.26847,47.36757,16.773874,13.087413,13.719692,10.767678,12.048813,11.754677,2.7637377,2.7086234,1.9401617,1.6500777,1.3580495,1.4124227,4.3183727,11.089487,11.167432,7.6993737,11.087647,7.7505045,118.988434,119.38504,107.605705,101.156906,88.27808,78.81409
2025-12-29 06:00:00+00:00,site_1425,266.44092,288.8169,289.90744,234.84242,210.17476,202.19627,354.13486,428.30823,437.12476,343.9158,298.47928,281.85422,47.542206,76.96787,90.22656,51.37694,49.834618,46.698494,16.741951,16.8954,14.119475,10.6312065,9.149184,8.424242,2.6258707,2.5327716,2.0629544,1.6766227,1.5594532,1.3438901,2.3759804,22.352196,3.0993402,5.292,8.027501,9.802915,110.31665,111.91594,109.51576,96.8003,88.23666,79.19265
2025-12-29 07:00:00+00:00,site_1425,237.6163,280.8301,265.10843,230.36906,193.6419,213.02414,323.42764,391.77444,440.3635,313.7374,304.25354,330.8843,43.033413,59.668705,79.25714,45.21292,50.741337,42.337185,17.66744,15.201694,15.664387,13.611916,12.008461,10.602181,2.72539,2.5160472,2.2069921,1.6676451,1.5458138,1.7887365,3.1342242,33.627075,1.3445808,4.1144123,11.537512,9.504942,102.347496,105.58676,101.19776,93.422295,89.37172,78.97926
2025-12-29 08:00:00+00:00,site_1425,230.93582,259.7746,343.9343,240.06401,202.59988,216.32828,301.0466,394.76538,451.21942,323.7712,304.40564,343.33868,53.133163,61.228867,73.95143,56.589653,52.419518,48.125286,19.264296,16.493631,17.17761,16.401937,14.358581,12.676859,2.564361,2.1551397,2.6238587,1.7646621,1.524374,1.7040032,7.1343307,50.380184,6.81269,5.407534,11.213504,12.628772,100.93381,99.42177,97.78035,90.58617,88.60363,77.4489
2025-12-29 09:00:00+00:00,site_1425,212.78468,245.7525,334.92722,225.012,208.61024,212.11143,296.75934,368.20038,474.13672,323.1341,322.89487,337.76428,63.743423,62.251453,70.44901,60.98587,55.65169,53.36588,19.958,18.546152,17.054792,16.127024,17.017443,13.754561,2.5834498,2.0158877,2.8973029,1.8393315,1.5596825,1.7788297,7.2605824,52.53994,9.151245,9.777392,11.014438,10.151908,104.41503,106.46126,100.9726,98.91752,91.75224,75.94803
2025-12-29 10:00:00+00:00,site_1425,237.53284,231.1427,307.88593,243.2505,233.04645,234.30472,368.87643,346.1807,453.51898,329.52542,334.24863,364.526,71.19791,69.434685,71.52313,68.35688,60.827065,53.510456,22.039703,19.544533,16.153746,18.854069,18.228807,15.126654,2.4790952,1.8693599,2.2192466,1.9265727,1.7047824,1.7583189,9.850259,27.13694,7.589856,9.972555,16.201714,11.995786,104.09981,100.94584,103.52457,96.49945,90.85062,77.46403
2025-12-29 11:00:00+00:00,site_1425,230.80812,224.54959,275.5124,250.84894,235.29346,227.00168,364.71036,319.78424,418.71945,369.36578,327.29108,338.07233,79.00111,93.54497,69.150856,79.374794,63.707653,61.112682,20.228424,16.60211,16.439074,18.710941,16.597775,14.241056,2.3387074,2.0277822,1.977293,1.7222539,1.7090174,1.5770608,19.7507,15.707871,9.443648,19.228281,22.828812,24.976728,103.462776,100.948044,102.91733,97.68597,88.82578,77.093735
2025-12-29 12:00:00+00:00,site_1425,232.52448,271.91855,275.69382,264.2495,245.1793,228.9355,353.0619,389.1717,417.53946,382.51456,369.4183,342.832,57.111362,69.37065,44.875774,60.208206,56.181847,46.49542,20.984018,17.11535,14.935553,17.86923,16.375975,14.996068,2.21091,2.1780932,1.6562288,1.9029458,1.6933222,1.6558099,37.27083,9.679364,8.733709,30.874651,34.518654,29.347075,103.992256,104.34614,99.95883,95.829544,90.38821,74.85396
2025-12-29 13:00:00+00:00,site_1425,238.28891,311.00952,298.37274,276.43112,253.63551,227.87228,325.46207,455.7005,441.4918,405.47952,375.21512,354.3555,54.469265,71.70579,44.369583,61.96007,55.778297,47.586143,20.459362,16.228146,15.762588,18.220547,16.466389,14.82134,2.1286147,2.1828213,1.618682,1.640499,1.6209137,1.4829788,46.249596,8.050049,10.096869,33.804756,38.642918,33.970936,108.65432,108.329506,104.80663,93.3781,84.216934,83.37008
2025-12-29 14:00:00+00:00,site_1425,239.05951,321.38336,278.61826,265.73462,243.55995,232.02202,328.5207,484.25967,416.7928,402.0735,375.06744,370.7834,60.264595,67.8102,45.89717,56.333485,61.61729,45.948166,19.799839,15.561914,11.905168,18.369507,13.915284,12.760841,2.1004446,2.6403975,1.7354583,1.7013423,1.5086105,1.5127202,37.876812,6.8576665,8.291983,36.37833,38.134384,39.996902,108.92919,107.86376,95.38226,97.54904,89.8051,82.62732
2025-12-29 15:00:00+00:00,site_1425,254.07608,351.09628,264.18378,288.0562,243.60475,226.33965,375.84,543.2545,370.82587,394.44717,351.39124,348.8146,77.71665,69.884254,53.348137,72.102196,61.993256,54.127735,19.744259,20.309456,13.468675,18.33815,15.321207,15.473639,2.5837293,2.7358322,1.9671923,2.0384333,1.5379559,1.5520484,21.959219,9.291611,12.073493,30.502306,32.915005,37.93723,109.22608,107.86575,95.891266,98.30475,84.93823,78.096924
2025-12-29 16:00:00+00:00,site_1425,311.13934,374.54758,251.20216,239.36765,229.98128,219.31221,448.00864,549.8621,398.91565,404.98737,339.885,329.0987,87.09518,70.49424,52.487675,83.94422,62.554142,57.746582,21.850975,18.800085,15.572803,20.691261,16.276943,14.707147,3.0447118,2.673082,2.0288572,2.0778778,1.6600161,1.669233,14.231457,9.998847,17.214075,35.11358,29.7371,32.925037,109.579956,111.87787,93.41363,103.04219,83.946686,74.49961
2025-12-29 17:00:00+00:00,site_1425,349.4159,376.12796,245.38783,251.72253,238.22366,207.78311,508.09802,516.0616,377.99524,396.97208,365.74207,332.562,80.7812,63.645397,47.265305,80.806465,69.32425,61.27178,21.364939,19.450695,13.03706,17.673565,18.669537,14.541021,3.4688022,2.1572812,1.7153974,2.079149,2.012698,1.7404615,6.2210083,9.166903,12.153915,18.343527,18.951569,15.242367,108.92686,106.7675,90.923615,99.3534,83.63658,78.01221
2025-12-29 18:00:00+00:00,site_1425,358.40036,313.6824,246.38704,249.47482,211.22,200.07324,507.35403,451.31476,365.21176,400.56433,349.8772,305.92545,71.57891,60.361187,47.97069,78.01551,77.399376,67.98105,21.706816,19.313791,13.210814,16.12983,19.774712,12.060257,3.5474937,2.0875537,1.605315,2.302127,2.0789757,2.000372,3.921515,6.754335,10.575334,6.6952386,7.7547984,5.692637,118.65633,110.97916,92.84957,106.751724,87.5688,82.910805
2025-12-29 19:00:00+00:00,site_1425,333.73877,266.7963,244.13655,278.88235,226.97903,233.35378,492.9993,406.6411,357.42377,441.53403,379.59314,366.22925,53.599144,38.265514,43.024055,62.402813,56.934025,54.85604,22.356363,21.085629,12.320203,15.466788,15.631436,12.49587,3.7694702,2.4814684,1.5885098,2.648991,2.4230864,1.9797759,3.2289357,7.762414,6.5310435,5.0695734,6.0002894,5.332741,110.48408,101.948044,98.07624,99.537476,88.06787,81.49817
2025-12-29 20:00:00+00:00,site_1425,303.7737,234.14815,245.76886,288.15237,233.60002,266.2213,444.05618,344.33237,332.8358,438.85748,368.51187,387.33337,38.55856,31.500582,60.326622,57.549107,47.399986,47.92292,22.964018,15.743771,12.277035,17.572567,14.7431135,14.071154,4.087377,2.1925259,1.9498348,2.6063766,2.9788373,2.510647,3.7193286,4.6468244,4.5858693,5.8237596,6.694697,4.652146,107.88736,100.526276,95.649,103.02196,88.62256,85.24225
2025-12-29 21:00:00+00:00,site_1425,296.7223,220.85048,284.02264,271.95844,222.07463,256.90793,428.0002,325.45557,396.00824,411.72116,365.502,391.33307,29.545347,24.684584,78.29594,49.201065,43.176292,32.172733,23.049866,14.586878,12.9503145,15.67577,13.95471,16.160118,4.7475343,2.4439123,1.6103871,3.1564767,2.8781464,2.497254,4.7490096,11.567636,4.0986376,5.0586233,9.462093,8.076107,107.736305,93.71354,101.82929,110.25915,89.44304,84.23104
2025-12-29 22:00:00+00:00,site_1425,308.7246,237.66248,266.64493,277.58603,224.83366,250.39503,445.07135,351.10074,409.82608,451.8849,382.88303,350.838,40.04339,30.408976,87.725845,51.497627,50.427143,46.424603,23.992414,12.185891,11.179191,15.970805,13.380124,12.028031,4.6091475,2.5847,1.5344421,2.8216949,2.570065,2.2628567,3.5147803,6.160266,7.283642,3.138375,6.2466693,10.826202,115.2721,98.98034,102.2501,112.38427,92.614296,84.23575
2025-12-29 23:00:00+00:00,site_1425,295.11536,239.59152,276.3288,300.27832,238.2133,247.41454,431.2321,344.81464,433.16077,428.62207,346.3234,365.67438,36.30351,32.96628,83.067505,46.002216,45.603436,44.979187,22.584791,13.7063875,12.673009,22.913782,13.805065,12.71994,3.6240041,2.4711523,1.483983,2.5612967,2.2991307,2.3597949,8.458265,7.6155205,15.864982,2.9426572,8.141327,7.173459,105.454,87.98931,94.280525,102.28118,83.325775,85.808205
2025-12-30 00:00:00+00:00,site_1425,260.63052,229.76659,298.7893,269.3541,254.53934,233.66217,340.1019,299.3021,462.52902,409.5762,347.68268,294.81174,36.170635,37.280567,65.69142,47.22652,43.033264,39.67209,20.850285,15.537444,14.140642,17.563135,13.422988,14.174497,3.4289002,2.207541,1.6012784,2.1483443,1.5418535,2.0275888,5.3291106,4.23271,25.808647,5.2179813,7.0074034,4.8345556,109.445175,94.18521,95.62779,101.86668,85.98397,81.19257
2025-12-30 01:00:00+00:00,site_1425,262.31702,239.6929,291.72018,251.8249,249.79414,242.30963,348.76627,322.27353,432.28583,387.35687,322.2707,294.77808,39.079433,45.93351,60.44837,46.818775,42.05017,42.758545,17.661663,13.365343,13.392972,16.063261,12.305462,12.500502,2.6100307,2.1168275,1.8403224,2.0158174,1.3077312,1.5955002,7.940313,14.09953,44.133602,9.035817,15.570223,8.268316,102.45151,94.65372,95.44352,100.729614,80.1668,82.975586
2025-12-30 02:00:00+00:00,site_1425,237.75005,241.54494,293.1995,243.19395,215.44112,211.92653,366.60352,319.54147,460.62396,386.49542,306.73355,307.01535,58.006428,73.58953,74.242294,68.199135,62.7883,54.901436,21.843336,14.55895,14.715098,15.339499,14.692428,12.491353,2.867978,2.2154639,1.7065576,1.8391231,1.4215001,1.5219855,2.5906663,10.188545,34.38147,5.1293216,10.447218,6.9439898,104.70043,99.13716,98.71033,100.79584,77.88779,78.47729
2025-12-30 03:00:00+00:00,site_1425,241.26224,251.96236,294.92957,237.61948,209.91806,209.23936,365.08038,366.6446,479.28934,351.64395,293.02945,305.86942,74.46246,96.25351,70.10257,75.87925,60.819195,54.00776,18.84253,15.03051,14.375033,14.123574,13.711195,11.0010395,2.7695785,2.213737,1.7902659,1.8952204,1.3937393,1.7279645,2.6374586,9.41685,43.191303,4.4135723,10.198641,6.8073955,106.602516,106.29698,99.6745,96.85399,79.637115,78.22051
2025-12-30 04:00:00+00:00,site_1425,240.27945,226.70421,289.9007,225.407,195.77654,197.652,360.60324,361.80777,465.33725,331.5411,260.24844,289.5461,77.11853,94.95756,87.877846,78.92729,64.6261,53.263676,19.039778,14.862628,15.087858,14.553075,13.053524,10.7669935,2.7052538,2.1693518,1.6824495,2.213064,1.4297966,1.6768432,4.129832,9.543655,32.017475,8.585655,12.928119,7.9962983,106.48643,108.36378,99.94797,95.58808,76.06423,76.9682
