Timestamp,Station ID,PM2.5_SI_+1h,PM10_SI_+1h,NO2_SI_+1h,SO2_SI_+1h,CO_SI_+1h,O3_SI_+1h,NH3_SI_+1h,Forecast_AQI_+1h,Dominant_Pollutant_+1h,AQI_Category_+1h,Risk_Level_+1h,Warning_+1h,PM2.5_SI_+6h,PM10_SI_+6h,NO2_SI_+6h,SO2_SI_+6h,CO_SI_+6h,O3_SI_+6h,NH3_SI_+6h,Forecast_AQI_+6h,Dominant_Pollutant_+6h,AQI_Category_+6h,Risk_Level_+6h,Warning_+6h,PM2.5_SI_+12h,PM10_SI_+12h,NO2_SI_+12h,SO2_SI_+12h,CO_SI_+12h,O3_SI_+12h,NH3_SI_+12h,Forecast_AQI_+12h,Dominant_Pollutant_+12h,AQI_Category_+12h,Risk_Level_+12h,Warning_+12h,PM2.5_SI_+24h,PM10_SI_+24h,NO2_SI_+24h,SO2_SI_+24h,CO_SI_+24h,O3_SI_+24h,NH3_SI_+24h,Forecast_AQI_+24h,Dominant_Pollutant_+24h,AQI_Category_+24h,Risk_Level_+24h,Warning_+24h,PM2.5_SI_+48h,PM10_SI_+48h,NO2_SI_+48h,SO2_SI_+48h,CO_SI_+48h,O3_SI_+48h,NH3_SI_+48h,Forecast_AQI_+48h,Dominant_Pollutant_+48h,AQI_Category_+48h,Risk_Level_+48h,Warning_+48h,PM2.5_SI_+72h,PM10_SI_+72h,NO2_SI_+72h,SO2_SI_+72h,CO_SI_+72h,O3_SI_+72h,NH3_SI_+72h,Forecast_AQI_+72h,Dominant_Pollutant_+72h,AQI_Category_+72h,Risk_Level_+72h,Warning_+72h,ERA5_boundary_layer_height,ERA5_wind_speed_10m,ERA5_temperature_2m_C,ERA5_dewpoint_2m_C,ERA5_dewpoint_spread_C,PHY_dispersion_index,PHY_stagnation_index,PHY_low_wind_indicator,PHY_shallow_BLH_indicator,PHY_dispersion_regime_score,PHY_stagnation_regime_score,Severity_Message_+1h,Pollutant_Message_+1h,Weather_Explanation_+1h,Recommendation_+1h,Severity_Message_+6h,Pollutant_Message_+6h,Weather_Explanation_+6h,Recommendation_+6h,Severity_Message_+12h,Pollutant_Message_+12h,Weather_Explanation_+12h,Recommendation_+12h,Severity_Message_+24h,Pollutant_Message_+24h,Weather_Explanation_+24h,Recommendation_+24h,Severity_Message_+48h,Pollutant_Message_+48h,Weather_Explanation_+48h,Recommendation_+48h,Severity_Message_+72h,Pollutant_Message_+72h,Weather_Explanation_+72h,Recommendation_+72h,Forecast_Trend,Pollution_Persistence,Alert_Priority,Primary_Alert_Message
2025-12-29 00:00:00+00:00,site_124,401.0,401.0,34.38291125,29.422700000000003,122.7919455875,5.938975,8.37828925,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,376.325239,277.5159318,52.47310905,16.93067125,106.8251463875,5.028468,9.393565,376.325239,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,347.01194537500004,73.8007927,14.7323025,98.3548005,42.488903,11.97212325,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,401.0,52.576728125,27.113855,108.760511,5.976592,9.4253235,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,291.36992250000003,53.466271675,26.0072875,99.7579547,8.814506,8.586937,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,382.1949566153846,231.979674,57.9980673,27.3960125,93.6078912,8.6863165,8.116066,382.1949566153846,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,34.299103,1.345836,10.078278,9.755066,0.32321167,46.16097,0.021663308,0.42628723,0.028329331,0.1330123524400632,0.8669876475599367,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,PERSISTENT,PERSISTENT_HIGH_RISK,CRITICAL,[CRITICAL] Forecast AQI: 401.0 (Severe). Severe pollution conditions are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.
2025-12-29 01:00:00+00:00,site_124,401.0,401.0,43.72639125,27.337535000000003,113.198148875,6.3692117,8.7335215,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,367.8935613076923,315.037507,56.92067,19.25589125,102.692813375,9.839181,9.52908125,367.8935613076923,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,330.990156625,69.34485275,18.8071,85.5519237,65.6941004,10.274129,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,376.961499625,57.44133175,25.63949625,104.301068375,6.990136,9.790245,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,388.9158076923077,311.363122,59.491512575,28.325815,78.6010287,8.786272,8.7462575,388.9158076923077,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,395.1168859230769,270.63850080000003,58.99211805,25.3043,81.6343296,9.075567,8.272356,395.1168859230769,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,33.787537,0.94150525,9.90152,9.552704,0.34881592,31.811144,0.03143549,0.5150643,0.028745927,0.0890661129365948,0.9109338870634052,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,PERSISTENT,PERSISTENT_HIGH_RISK,CRITICAL,[CRITICAL] Forecast AQI: 401.0 (Severe). Severe pollution conditions are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.
2025-12-29 02:00:00+00:00,site_124,401.0,394.300879375,41.4711575,24.885485,104.90473325,5.3287687,9.56612,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,398.238988,322.61764,55.570361075,18.169299375,95.4889522,12.283213,9.83463575,398.238988,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,401.0,70.39141925,20.05184125,96.9083205,58.74339552,12.3015775,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,337.88881075,53.9403381,26.5029525,101.119881575,15.384334,9.0422965,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,360.45186076923073,211.4544594,60.34722285,24.094643750000003,69.3169595,10.908598,8.70475875,360.45186076923073,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,369.4082003846154,239.0358693,55.8252407,22.60061,57.8298944,10.121448,8.08789925,369.4082003846154,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,37.121994,0.9298736,10.418152,9.947784,0.47036743,34.51876,0.028969722,0.5181686,0.026231576,0.0988993854204697,0.9011006145795304,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,IMPROVING,PERSISTENT_HIGH_RISK,CRITICAL,[CRITICAL] Forecast AQI: 401.0 (Severe). Severe pollution conditions are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.
2025-12-29 03:00:00+00:00,site_124,401.0,321.374002,41.492825,17.85842625,102.2211353,5.6962957,9.066781,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,387.7256449230769,286.616982,68.69052145,18.262855,99.3698845,8.355029,9.9794625,387.7256449230769,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,401.0,67.718490075,21.107495,97.8156927,60.71664904,12.214365,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,303.61421875,48.84656,26.00700875,95.7866272,8.88043,8.704049,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,362.3669015384616,225.796827,54.386077625,20.6893825,73.6017449,11.424423,7.65419575,362.3669015384616,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,376.2911982307692,235.5613554,49.64698375,19.698745,59.3159321,9.227572,7.82242775,376.2911982307692,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,40.745102,0.88431996,9.777313,9.452667,0.324646,36.031708,0.027753301,0.53069544,0.023954906,0.1062712973104539,0.8937287026895461,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,IMPROVING,PERSISTENT_HIGH_RISK,CRITICAL,[CRITICAL] Forecast AQI: 401.0 (Severe). Severe pollution conditions are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.
2025-12-29 04:00:00+00:00,site_124,394.8869317692307,243.3054027,34.8233625,15.02322625,85.4583435,6.937407,9.273367,394.8869317692307,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,382.653715,261.3713583,66.67437724999999,16.98927375,101.629281125,14.098357,10.2401975,382.653715,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,346.66060675000006,73.38415549999999,21.1257875,93.2462222,44.168976,12.6144685,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,395.21258084615386,312.73632625,42.51819625,26.84893125,85.5892421,10.627596,8.4885425,395.21258084615386,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,362.5530976923077,224.863158,55.26777015,23.60589,64.0037768,10.293107,7.4135765,362.5530976923077,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,369.01193384615385,225.0094602,52.68426475,19.07523125,63.62657969999999,9.899378,7.9202885,369.01193384615385,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,49.808304,0.9818449,9.654968,9.655243,-0.0002746582,48.90403,0.020448191,0.5045804,0.019681823,0.1379616952659121,0.8620383047340878,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,IMPROVING,PERSISTENT_HIGH_RISK,SEVERE,[SEVERE] Forecast AQI: 394.9 (Very Poor). Very high pollution levels are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.
2025-12-29 05:00:00+00:00,site_124,348.7628926923077,184.9757072,37.54682125,13.002815000000002,75.5644987,4.9211717,9.378805,348.7628926923077,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,295.2607017,74.180213175,10.6766975,96.3476772,13.471459,10.1015815,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,345.496045,86.65650375,18.00565875,92.5677045,11.366748,12.2402,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,368.9679930769231,280.7882976,40.912475,19.64554625,68.0222178,6.6329885,8.6198865,368.9679930769231,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,372.6745226153846,226.0137558,54.23942675,19.47083,61.585107400000005,10.054411,7.744021,372.6745226153846,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,367.97420061538463,229.89686250000003,57.37603435,17.9072625,60.8567322,7.3899055,7.688043,367.97420061538463,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,118.30498,0.91448855,12.189392,11.712433,0.47695923,108.188545,0.009243112,0.5223327,0.00838188,0.2316112936594864,0.7683887063405136,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,PERSISTENT,PERSISTENT_HIGH_RISK,SEVERE,[SEVERE] Forecast AQI: 348.8 (Very Poor). Very high pollution levels are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.
2025-12-29 06:00:00+00:00,site_124,343.9633346153846,175.855979,37.3209575,14.53396625,48.462655,4.9768567,9.5969875,343.9633346153846,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,401.0,284.6287155,66.92932425,12.98644375,64.4533126,25.808216,10.2645045,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,401.0,323.66409475,93.98695275,17.01227,86.644903,6.705057,12.24662125,401.0,PM2.5,Severe,SEVERE,Severe pollution episode expected. Dominant pollutant: PM2.5. Immediate mitigation and public-health response may be required.,362.8699814615385,275.3515146,44.69628375,20.008750000000003,57.3743806,5.5762734,8.5797425,362.8699814615385,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,368.56049384615386,236.010558,59.029238,20.21287625,52.540221900000006,9.981099,8.0267075,368.56049384615386,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,366.09264469230766,211.52874900000003,52.750736925,18.259313125,53.2534806,8.742387,8.5237075,366.09264469230766,PM2.5,Very Poor,VERY HIGH,Very high pollution expected. Dominant pollutant: PM2.5. Public-health precautions recommended.,233.94453,1.0190926,14.011444,12.256012,1.7554321,238.41113,0.004194431,0.49527198,0.004256324,0.3074768772057928,0.6925231227942071,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Severe pollution conditions are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Severe pollution conditions require immediate public-health attention. Avoid unnecessary outdoor exposure and support appropriate emergency response and pollution-control measures.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,Very high pollution levels are expected.,Fine particulate matter is the dominant pollution contributor.,Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable.,Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.,WORSENING,PERSISTENT_HIGH_RISK,SEVERE,[SEVERE] Forecast AQI: 344.0 (Very Poor). Very high pollution levels are expected. Fine particulate matter is the dominant pollution contributor. Low wind conditions may reduce pollutant dispersion. Atmospheric dispersion conditions appear relatively favorable. Recommendation: Avoid prolonged outdoor exposure where possible. Sensitive groups should take additional precautions. Authorities should closely monitor conditions.
